id,curr_age,gender,ann_income,dt_maint,age_car,income_bracket
17473Z25LK,40,1,1195732.0,2018-12-31,182,Medium
98194P80YG,45,1,1584693.0,2018-02-27,489,High
73657B23QQ,37,1,871820.0,2018-06-24,372,Low
99259D70MY,64,1,989961.0,2017-04-07,815,Medium
83050K92SJ,54,0,1349848.0,2017-01-13,899,High
78003M98BQ,41,0,1935426.0,2018-11-17,226,High
48674M67NN,53,1,424166.0,2019-01-21,161,Low
71285Q20PO,30,0,682119.0,2019-06-13,18,Low
04051Y04FZ,43,1,1358220.0,2018-11-20,223,High
88047V06RG,45,1,1120550.0,2018-10-28,246,Medium
29774E38EU,63,1,423057.0,2018-06-08,388,Low
16089N29II,61,0,1681939.0,2017-12-08,570,High
23701T90MJ,30,1,715602.0,2018-07-31,335,Low
43849N05CD,34,1,1056142.0,2016-12-02,941,Medium
63847G45PU,32,1,704552.0,2016-10-09,995,Low
35496E86XT,64,0,712408.0,2018-05-25,402,Low
40934Q38OR,63,1,1005231.0,2018-04-16,441,Medium
89709A16NZ,59,1,1493373.0,2018-08-09,326,High
71573D41TE,51,0,1107548.0,2017-09-10,659,Medium
93323F14FZ,42,1,1549403.0,2019-02-19,132,High
77075T27EZ,33,1,748044.0,2019-03-15,108,Low
93327L33QF,38,0,1741730.0,2019-02-19,132,High
02852R38EM,28,0,1281368.0,2019-04-19,73,Medium
27235L46PI,27,0,728025.0,2018-06-03,393,Low
11170M73QM,26,0,1079593.0,2018-08-08,327,Medium
37307G50FT,32,1,722474.0,2018-09-14,290,Low
78226Q60FN,58,0,984485.0,2018-03-20,468,Medium
94768P74LU,28,1,889648.0,2018-06-15,381,Low
35966J07SL,47,0,900274.0,2016-12-17,926,Low
60750T03OG,65,0,1483837.0,2019-05-26,36,High
52977N46VS,37,0,1972233.0,2018-08-19,316,High
96989E17QG,54,0,1548932.0,2018-02-25,491,High
07420L89DR,59,1,1106297.0,2018-12-26,187,Medium
85879D40DI,57,0,1272335.0,2018-03-08,480,Medium
99965C82EV,33,1,764139.0,2018-10-11,263,Low
03092Z02UH,36,0,1972662.0,2018-06-27,369,High
04406C93FO,43,0,1710389.0,2019-03-01,122,High
86405M53UW,52,1,1572688.0,2019-05-16,46,High
41607Z23HC,56,1,1756979.0,2019-03-18,105,High
31351D66PG,50,1,1402575.0,2016-12-09,934,High
24233T71FP,51,0,1740793.0,2018-11-29,214,High
39923V08SM,60,1,554537.0,2019-05-14,48,Low
27625A31MZ,33,0,975138.0,2017-08-05,695,Medium
90166J76SH,52,1,1607775.0,2016-11-04,969,High
11958X84WF,34,0,1469361.0,2017-04-09,813,High
33553U01ZK,30,1,1165981.0,2018-02-04,512,Medium
08952W35JZ,38,0,1632722.0,2018-10-31,243,High
61656H35JO,53,1,1164928.0,2018-04-25,432,Medium
04467T28DD,58,1,409559.0,2019-04-10,82,Low
10824U33PB,48,1,1013566.0,2019-06-20,11,Medium
27513P92MX,44,1,978749.0,2018-05-18,409,Medium
20493S27NO,61,0,1464253.0,2018-06-29,367,High
32605J73FA,48,1,1557664.0,2018-06-01,395,High
83300E05XC,62,1,1988385.0,2017-10-26,613,High
66803W41FU,50,0,1032276.0,2018-12-29,184,Medium
32568G27OV,63,0,1693060.0,2018-06-17,379,High
79992O13XG,64,1,1296094.0,2018-12-04,209,Medium
42993Q99VS,50,1,1115806.0,2017-01-04,908,Medium
55472C83UH,54,0,1139343.0,2018-05-21,406,Medium
46497R21HB,53,1,1319979.0,2018-03-04,484,Medium
45407J97DN,33,0,1320190.0,2019-03-30,93,Medium
19489A91MJ,25,0,675437.0,2018-06-10,386,Low
17951J63VZ,32,1,1179154.0,2019-01-05,177,Medium
16560R51FW,37,0,1243767.0,2018-06-19,377,Medium
05403P86FL,46,1,1390671.0,2019-05-08,54,High
89983H33ZM,42,0,1782696.0,2018-05-15,412,High
39261T32WV,46,1,1182572.0,2019-05-04,58,Medium
03998U55PJ,54,0,1710967.0,2018-02-23,493,High
70288Z98HL,40,0,1586812.0,2018-11-20,223,High
24654E67WG,64,0,745413.0,2018-12-31,182,Low
55459L92JI,59,1,869125.0,2017-06-14,747,Low
54570K70FK,44,1,1205986.0,2018-10-28,246,Medium
92491V63FC,32,0,886426.0,2018-11-18,225,Low
20601O35YX,55,0,324125.0,2018-05-15,412,Low
42111E46GK,44,1,1250631.0,2018-06-30,366,Medium
22057C90VN,45,0,1767324.0,2019-02-13,138,High
02435P30RH,30,0,751998.0,2019-01-13,169,Low
58964H44NL,49,1,937875.0,2018-10-24,250,Low
52985U42XW,55,1,1859908.0,2019-06-25,6,High
30578R00NU,60,0,964151.0,2019-03-06,117,Medium
91363Q74NM,57,1,1628932.0,2017-03-27,826,High
07862X20HZ,49,1,1097074.0,2018-08-20,315,Medium
09288H34YY,34,0,734753.0,2018-09-21,283,Low
85843E63DT,29,0,897826.0,2019-03-25,98,Low
64525H48DP,57,1,601725.0,2018-07-11,355,Low
83337O47HU,56,1,1162392.0,2018-04-17,440,Medium
80056M80MV,61,0,686718.0,2019-03-26,97,Low
45087J66LM,31,0,709491.0,2018-02-16,500,Low
01559T47BH,35,1,1131195.0,2019-03-05,118,Medium
37277W91ZU,49,0,879645.0,2018-05-05,422,Low
87032Q78HY,47,1,946770.0,2018-08-26,309,Medium
85367W67FL,33,1,609980.0,2018-03-29,459,Low
24875Z60MP,32,1,1139733.0,2017-06-14,747,Medium
34859H11GS,37,0,868634.0,2017-11-14,594,Low
63072W58MK,59,0,1079698.0,2019-01-13,169,Medium
26594X16WQ,49,0,1456920.0,2017-08-25,675,High
18389M17TG,30,0,772149.0,2018-05-30,397,Low
35444E71TU,30,0,1310719.0,2018-05-15,412,Medium
55685Y27EJ,39,0,1911322.0,2018-03-07,481,High
04473G18FI,29,1,1064823.0,2019-03-17,106,Medium
03375R70GI,58,1,1122029.0,2018-12-15,198,Medium
34087E62OP,30,0,698716.0,2018-10-29,245,Low
42937F24RX,42,1,1433571.0,2018-10-04,270,High
34216H60HH,62,0,863448.0,2018-06-27,369,Low
88847B23QL,45,1,1599457.0,2018-04-13,444,High
89773N00EQ,39,1,1192421.0,2018-03-06,482,Medium
56235I21CB,26,0,635321.0,2018-06-02,394,Low
47147E30VT,52,1,1888662.0,2018-09-05,299,High
34550N78KL,36,1,1311420.0,2019-01-14,168,Medium
05214P77DR,55,1,1886317.0,2018-05-04,423,High
71523I34BL,43,0,1911000.0,2019-04-23,69,High
26615Q00ES,38,1,960308.0,2019-05-26,36,Medium
87512E75FU,56,1,940040.0,2019-05-24,38,Low
50344B58FC,41,1,1349455.0,2018-08-23,312,High
69003H95VI,60,1,1514175.0,2019-03-09,114,High
50628E24QP,64,1,913339.0,2019-03-11,112,Low
55442Q94DK,27,0,603875.0,2019-01-23,159,Low
28504Z22NY,44,1,836464.0,2018-03-24,464,Low
33432F26BR,41,0,1536846.0,2018-06-05,391,High
85650X60JO,28,1,1017953.0,2018-12-30,183,Medium
40559J45CF,63,1,1809027.0,2017-12-29,549,High
30632T30NQ,57,1,1930781.0,2019-03-23,100,High
89698S47XI,45,0,1932648.0,2019-04-28,64,High
24001H44QB,30,1,639641.0,2017-12-27,551,Low
48982W42HJ,43,1,1295141.0,2018-04-11,446,Medium
40818K08CM,43,1,1483774.0,2019-03-21,102,High
96485F34UD,25,0,1138378.0,2019-05-18,44,Medium
71589Z88CP,61,0,1833852.0,2017-09-07,662,High
05759G37DE,44,1,1107355.0,2018-03-13,475,Medium
14176S49WX,37,1,1371097.0,2018-07-24,342,High
88642Q18MI,53,0,1624912.0,2018-02-23,493,High
24608P04ZE,58,0,318656.0,2018-03-19,469,Low
44529L29QW,57,1,506245.0,2019-01-23,159,Low
83717S04IJ,32,0,848110.0,2019-05-10,52,Low
95358X51WK,42,0,1563183.0,2016-10-14,990,High
21457P79LT,50,0,814460.0,2017-08-21,679,Low
58857D27UB,63,1,942427.0,2018-09-10,294,Low
26440W19LD,26,0,641322.0,2018-12-10,203,Low
34206T76FT,51,0,1757319.0,2018-06-07,389,High
24202Z87QU,61,0,1680826.0,2018-12-07,206,High
47215K83KY,50,1,1514109.0,2018-08-27,308,High
61880P38YF,57,1,1669947.0,2017-09-29,640,High
12153C32WU,32,1,628561.0,2019-04-09,83,Low
58133C11GR,56,1,638114.0,2019-06-05,26,Low
81495U01QW,56,0,1629260.0,2019-06-23,8,High
74305G61FF,54,1,1292490.0,2018-05-08,419,Medium
66503H70PQ,25,0,709988.0,2018-08-07,328,Low
27782J74MQ,55,0,1063426.0,2018-05-08,419,Medium
88283O25LD,40,0,1167267.0,2018-05-11,416,Medium
04896A21RB,36,1,942113.0,2019-06-10,21,Low
35317T34BI,25,0,734114.0,2019-05-29,33,Low
20397C04SQ,29,1,670512.0,2019-05-26,36,Low
69311Q77FC,52,0,937747.0,2018-06-13,383,Low
44577A38MC,63,0,1346578.0,2018-06-11,385,High
16137G03VG,25,0,1316917.0,2018-07-14,352,Medium
14521H61AF,49,0,1446837.0,2018-12-22,191,High
26933T30UO,25,1,559909.0,2016-10-29,975,Low
46245Q41NF,45,1,1117147.0,2018-06-28,368,Medium
89604G36JK,37,0,804649.0,2018-08-20,315,Low
89398O49GN,32,0,901541.0,2018-06-25,371,Low
02378G44LJ,54,1,343491.0,2018-09-27,277,Low
29103B93FH,46,0,1301949.0,2018-05-20,407,Medium
19133T03PL,26,1,999467.0,2018-09-14,290,Medium
81009E58OG,39,0,1030597.0,2017-06-16,745,Medium
74173X95HL,64,0,1256930.0,2019-06-07,24,Medium
05402Z62JZ,52,0,1542985.0,2018-06-11,385,High
32052C08KP,38,1,1037082.0,2019-04-06,86,Medium
09008A80DB,63,1,1795999.0,2018-05-26,401,High
77257R49HR,29,1,1016086.0,2018-03-20,468,Medium
37122K48XF,55,1,356807.0,2018-06-14,382,Low
13518W38NW,35,1,950884.0,2018-08-08,327,Medium
41913O76HF,52,1,464088.0,2018-02-26,490,Low
90661G71OQ,51,1,1781672.0,2019-02-06,145,High
08912J74QF,29,0,768932.0,2018-03-04,484,Low
06006H21CY,34,0,747912.0,2019-03-05,118,Low
17834Q39YF,36,0,1048253.0,2018-07-29,337,Medium
69565D03LY,49,0,1795642.0,2017-10-07,632,High
30484T05KS,33,0,1068912.0,2018-11-19,224,Medium
58074E45NE,49,1,1568515.0,2018-06-26,370,High
10583L90UU,25,1,954265.0,2018-10-23,251,Medium
41464N31UP,34,1,521973.0,2017-06-25,736,Low
32677E72MN,51,1,585415.0,2018-12-25,188,Low
61805Q82PK,61,0,1951951.0,2018-07-19,347,High
06413R34IV,64,1,1025850.0,2016-12-03,940,Medium
62714A73DV,46,0,1466902.0,2018-08-07,328,High
70315J03KV,58,1,929935.0,2017-03-03,850,Low
21004T25TZ,59,0,1526156.0,2018-03-12,476,High
82874A65GC,58,0,889715.0,2018-11-04,239,Low
03053L70GZ,51,0,774864.0,2018-06-27,369,Low
06579G04NY,41,0,1049920.0,2019-04-08,84,Medium
73314E17MU,27,0,1169655.0,2018-11-23,220,Medium
30374G61NJ,53,0,1385188.0,2019-05-31,31,High
06192O27ZV,25,1,644382.0,2018-07-01,365,Low
63129U50BC,35,0,697635.0,2017-04-07,815,Low
24048S74RV,51,1,363564.0,2018-10-25,249,Low
92677F25MJ,32,0,1264626.0,2018-06-03,393,Medium
83189E29BX,64,1,1791421.0,2017-02-14,867,High
41024F96LH,59,0,1111431.0,2019-04-20,72,Medium
58552G39DI,31,0,1077249.0,2018-12-27,186,Medium
83857W24AV,30,1,854619.0,2019-05-30,32,Low
60627K77MG,53,0,1263753.0,2018-03-06,482,Medium
24841L45GI,52,1,943394.0,2019-02-09,142,Low
09640I22UN,36,1,1077103.0,2018-11-08,235,Medium
32315Q53UW,27,0,659293.0,2018-08-07,328,Low
81839Q73OB,42,1,1168186.0,2018-11-18,225,Medium
95438I07YC,59,1,987782.0,2018-07-13,353,Medium
35761J38PL,53,1,933063.0,2019-03-24,99,Low
43635Z34NO,41,1,1483496.0,2018-06-06,390,High
84421X02MS,52,1,1762777.0,2016-12-31,912,High
07865N04PS,42,1,1085811.0,2019-01-13,169,Medium
19623F15EP,33,0,1088652.0,2018-12-20,193,Medium
57285A74GE,59,1,1630169.0,2019-01-19,163,High
34473P75MT,59,1,1185156.0,2018-08-18,317,Medium
51228D20FV,54,0,1174826.0,2019-01-03,179,Medium
54278T20HF,59,0,904065.0,2018-04-02,455,Low
55592S10VI,43,0,1599874.0,2019-01-03,179,High
95609L98JP,64,1,585907.0,2019-01-15,167,Low
34010I34XC,54,1,1359795.0,2019-03-28,95,High
19848N82LY,51,0,1801654.0,2018-08-29,306,High
55466W81GR,56,1,867436.0,2019-05-05,57,Low
19294O83NO,28,1,524826.0,2016-11-19,954,Low
98849B87SL,35,0,778453.0,2019-04-02,90,Low
14517J37AW,25,0,1051012.0,2018-02-03,513,Medium
90067F72ME,27,0,1130128.0,2017-04-14,808,Medium
79688S65IK,54,1,325124.0,2018-03-19,469,Low
10614O57XE,47,0,1761842.0,2016-10-06,998,High
71341X28BG,52,0,425487.0,2017-04-21,801,Low
16925H03BG,61,1,623264.0,2016-11-20,953,Low
76064Y27YR,65,1,1793523.0,2018-11-18,225,High
02726M35FB,33,1,1132564.0,2018-01-13,534,Medium
20578B00FE,39,1,1388387.0,2018-12-22,191,High
87715M42XV,60,0,1347962.0,2018-06-04,392,High
95251B89YO,47,1,883646.0,2018-10-02,272,Low
38319O39EX,57,1,317070.0,2018-04-01,456,Low
55283L83LT,26,0,876135.0,2017-06-28,733,Low
38916Q62DY,35,1,935997.0,2018-11-22,221,Low
87983N89CW,27,1,522218.0,2019-04-19,73,Low
95751Z95QP,44,1,1033337.0,2019-05-29,33,Medium
05719V48VJ,51,0,1638214.0,2018-10-22,252,High
03419J87ZJ,54,1,510813.0,2018-04-22,435,Low
64976O35HQ,43,1,1449781.0,2018-04-26,431,High
31741M20AN,29,0,1047772.0,2019-06-26,5,Medium
67305Z21CS,31,0,1476324.0,2019-04-23,69,High
78165Y46HF,31,1,839869.0,2018-08-20,315,Low
55963F66JQ,55,0,981415.0,2017-04-26,796,Medium
17247L57ZO,57,0,1584053.0,2018-07-03,363,High
54104R38NQ,65,0,1305709.0,2017-10-05,634,Medium
06395K13GI,65,0,581129.0,2018-12-29,184,Low
43429U28KM,32,0,619108.0,2018-06-17,379,Low
49350J72FR,46,1,990261.0,2018-11-11,232,Medium
44469D80VH,49,0,1063331.0,2018-03-13,475,Medium
31164E66PS,60,0,551027.0,2017-01-22,890,Low
04081W05NA,28,0,607502.0,2018-10-17,257,Low
48911Y33IL,64,0,1872239.0,2017-09-06,663,High
90531M07LO,39,0,1471578.0,2018-04-20,437,High
92951Q10BX,54,1,1323322.0,2018-11-01,242,Medium
24559P05ZT,29,1,771516.0,2016-09-26,1008,Low
93359S91AM,57,0,1366817.0,2017-12-27,551,High
43226C64IH,29,1,709038.0,2018-10-17,257,Low
60394G67QG,44,1,880312.0,2016-10-09,995,Low
70190M49KC,59,1,1530862.0,2018-10-05,269,High
38000S07GS,59,0,666832.0,2017-09-04,665,Low
55836D22IX,53,1,691620.0,2017-11-21,587,Low
76629Q44PL,41,0,1105767.0,2018-06-03,393,Medium
10603V60FM,38,1,1495215.0,2018-12-06,207,High
11505L54TW,40,1,901156.0,2016-10-26,978,Low
25085R60HT,42,0,838811.0,2019-05-18,44,Low
32083P80SS,62,0,972250.0,2018-09-14,290,Medium
98749S40XN,44,0,1234692.0,2018-05-22,405,Medium
71832S80XJ,35,1,899579.0,2018-06-17,379,Low
72028I20PA,32,1,1187678.0,2018-03-21,467,Medium
01930U10KY,34,1,1141291.0,2019-05-31,31,Medium
02465J24UF,43,0,1192403.0,2019-01-19,163,Medium
73272Z24IB,35,0,920759.0,2017-01-13,899,Low
06058X80RC,54,0,654580.0,2018-07-31,335,Low
27203S05XI,45,1,1237614.0,2018-05-02,425,Medium
46154C98ZU,56,1,1244139.0,2017-07-18,713,Medium
46913V11XH,44,1,1346964.0,2018-01-10,537,High
81534C49OV,48,1,1448135.0,2019-05-20,42,High
03102H47CL,38,0,857368.0,2018-12-07,206,Low
88327I95UX,43,0,1990204.0,2018-05-28,399,High
61466P91FE,55,1,1290337.0,2016-09-26,1008,Medium
06711A82XU,25,1,1123926.0,2018-08-03,332,Medium
85290J73NJ,41,0,1386408.0,2018-02-09,507,High
99263G20GC,49,1,1168152.0,2018-09-01,303,Medium
58731P82QP,42,0,1558699.0,2018-12-01,212,High
12008D70AZ,47,0,1720935.0,2018-03-12,476,High
34278H11WR,40,0,1403025.0,2019-02-17,134,High
77461N00YJ,61,1,521116.0,2018-03-30,458,Low
10025E49EV,39,0,1402051.0,2018-11-21,222,High
80811M63CQ,42,1,1516824.0,2018-04-30,427,High
84771U22ZV,37,0,1321525.0,2018-10-08,266,Medium
64862T93XY,52,1,1217985.0,2019-02-26,125,Medium
41230R95BY,61,1,1690433.0,2017-10-27,612,High
17877U44IW,29,1,1172100.0,2017-02-26,855,Medium
82587F90SI,59,0,330190.0,2018-09-11,293,Low
95060L05ID,47,0,1365338.0,2019-03-20,103,High
07322D65VX,55,1,1090329.0,2017-08-08,692,Medium
40060O50IZ,28,0,651889.0,2019-03-11,112,Low
77521V04AS,59,0,1863664.0,2019-05-10,52,High
97281X44XL,38,1,1077805.0,2018-03-28,460,Medium
37647M72MK,47,1,1177460.0,2018-08-15,320,Medium
22684J58BD,49,1,857367.0,2018-07-09,357,Low
10865W86UL,52,1,1490242.0,2018-05-13,414,High
13988E74YV,34,1,1106975.0,2018-04-02,455,Medium
61500Z69VF,54,0,1329092.0,2018-12-06,207,High
54271X62ON,26,0,1469201.0,2018-04-28,429,High
08901A47VX,38,0,835044.0,2018-04-06,451,Low
89163Y75EJ,60,1,374069.0,2018-04-20,437,Low
02020K23OO,62,1,1825848.0,2017-01-31,881,High
71648U61ET,33,0,965194.0,2019-04-16,76,Medium
32078C21ZW,62,1,1308128.0,2018-02-19,497,Medium
67936B69XH,27,1,839877.0,2018-12-01,212,Low
68557F17PT,61,1,1463552.0,2018-11-25,218,High
02545Z61HR,53,0,1731680.0,2019-06-24,7,High
72722W95ZE,31,1,715024.0,2019-01-17,165,Low
38954X00TE,49,0,1793331.0,2018-10-01,273,High
15885W60DQ,57,0,930524.0,2018-07-26,340,Low
14493Q37ZU,62,0,1512652.0,2017-07-07,724,High
14463R21NL,42,0,1477715.0,2019-02-17,134,High
43250T12CR,43,1,1132059.0,2018-05-09,418,Medium
04449F81ZJ,38,0,963722.0,2018-06-18,378,Medium
16134N01KD,60,1,1690021.0,2017-01-08,904,High
05062H63PL,65,0,1480617.0,2019-03-19,104,High
78051S23CO,46,1,1465018.0,2019-03-24,99,High
44774O62SN,54,1,1552726.0,2018-11-21,222,High
14455A46RV,32,1,756124.0,2017-12-20,558,Low
74782J05GM,25,0,615816.0,2018-12-14,199,Low
20701E73GP,31,1,900197.0,2017-11-20,588,Low
68461R70UN,41,1,1289597.0,2018-09-06,298,Medium
40505H31NV,26,1,856693.0,2017-09-21,648,Low
56401F71AX,30,0,1230608.0,2019-06-09,22,Medium
04521Y21HS,40,1,1517153.0,2018-09-09,295,High
12829H76IU,61,1,586924.0,2017-06-25,736,Low
46495W99ON,47,0,1195404.0,2018-03-20,468,Medium
99109T76RK,43,1,1052343.0,2019-06-09,22,Medium
58405B44TH,55,0,1531126.0,2019-06-20,11,High
58403K85IH,31,0,676725.0,2019-06-29,2,Low
97131M90NJ,53,1,345354.0,2018-12-03,210,Low
43615M23FN,52,0,1794089.0,2017-03-24,829,High
87379E87XA,27,0,930846.0,2018-06-19,377,Low
16314A17PM,29,0,714576.0,2018-10-23,251,Low
60134I36AT,32,1,937389.0,2018-11-29,214,Low
35236L18SH,34,1,686591.0,2018-04-18,439,Low
83648B12PI,29,1,1116407.0,2019-01-18,164,Medium
70672L38OC,45,0,1777213.0,2018-07-20,346,High
12140O70ZL,34,1,1069094.0,2018-12-20,193,Medium
31519M25QS,45,1,1015529.0,2019-03-04,119,Medium
74296I49DM,40,0,1101289.0,2018-06-09,387,Medium
31576X53XE,28,0,1077385.0,2018-12-25,188,Medium
07840H48TV,59,0,1746850.0,2017-01-23,889,High
59898C79BY,32,0,1023060.0,2018-01-09,538,Medium
04715Q11PM,65,0,828591.0,2016-10-04,1000,Low
16203Z52AN,25,0,1218867.0,2019-05-03,59,Medium
53608E32KL,43,1,970629.0,2018-01-23,524,Medium
16270E03WJ,56,0,1251520.0,2018-04-07,450,Medium
29437W33EH,47,1,1394788.0,2019-03-23,100,High
88162D66WM,50,1,1385331.0,2017-12-25,553,High
41224Z24LA,28,0,1416129.0,2018-07-21,345,High
55416O19UP,26,1,938687.0,2018-09-26,278,Low
55318D28NG,28,1,1094360.0,2019-04-28,64,Medium
85483K50LW,39,0,1416724.0,2017-12-05,573,High
62261V32PU,49,0,1029677.0,2018-06-26,370,Medium
51663J62TU,64,1,737781.0,2018-08-04,331,Low
62330H37TG,60,1,1219620.0,2018-04-24,433,Medium
86617A73WR,35,0,1191395.0,2016-12-14,929,Medium
60715S22EC,51,1,1790329.0,2018-12-20,193,High
24071W37ZA,52,0,645431.0,2018-04-04,453,Low
49184M84ID,59,1,1366551.0,2018-10-25,249,High
27551P88WE,29,0,723575.0,2019-06-21,10,Low
70812H05VX,61,0,1939797.0,2019-05-01,61,High
95496V10DL,58,0,1979253.0,2018-02-23,493,High
82928X19AH,26,0,831735.0,2018-08-02,333,Low
11320L91BX,58,0,493131.0,2019-03-08,115,Low
99912Q88HA,62,1,1389565.0,2018-12-01,212,High
68577R30RP,46,1,890794.0,2018-09-20,284,Low
09868R18PG,60,1,1433825.0,2019-04-24,68,High
63177T71DV,43,0,818305.0,2019-03-30,93,Low
98153F74ZV,54,0,828258.0,2018-05-26,401,Low
00944A30NK,32,1,996518.0,2018-03-20,468,Medium
77929L15VS,31,1,534016.0,2017-07-19,712,Low
70850X42PO,54,0,752579.0,2018-06-12,384,Low
60289L97LO,32,0,755360.0,2018-09-12,292,Low
17345H32CG,25,0,847046.0,2019-05-27,35,Low
46460N15OK,42,0,1565981.0,2019-01-29,153,High
77601Q44PF,33,0,1226088.0,2018-12-30,183,Medium
91843V87QA,53,1,1565106.0,2018-05-07,420,High
10537S61SX,28,1,740113.0,2019-02-02,149,Low
89212U01UQ,54,0,1267682.0,2018-01-14,533,Medium
12083S00UD,38,1,1104868.0,2018-05-17,410,Medium
12945Z31QS,47,0,1296793.0,2018-09-28,276,Medium
35211I59TG,63,1,1066079.0,2018-09-27,277,Medium
34128J57OH,38,0,1372212.0,2018-10-22,252,High
97690H35CR,62,1,367496.0,2018-12-18,195,Low
84330A34MW,61,1,1435544.0,2017-04-04,818,High
26090K88AC,43,1,1451258.0,2018-11-17,226,High
14147G68LT,63,0,1750532.0,2018-02-17,499,High
22102E46TX,28,0,1169106.0,2018-11-27,216,Medium
86578Y16SQ,25,1,573958.0,2018-03-13,475,Low
38549N96XC,52,1,1351465.0,2018-09-22,282,High
21868V14PT,48,1,1256220.0,2019-03-29,94,Medium
81277Z20OD,33,0,975366.0,2019-01-31,151,Medium
79348V49UJ,26,1,1165235.0,2018-07-28,338,Medium
63203Y57QC,50,0,1863869.0,2018-09-24,280,High
61598L40RS,30,1,1123187.0,2018-07-10,356,Medium
69303T12AZ,45,0,856490.0,2017-03-26,827,Low
80741E14IQ,55,1,516817.0,2018-03-29,459,Low
93728E54LR,44,0,1998828.0,2019-06-12,19,High
88203I81KR,59,1,559577.0,2018-04-07,450,Low
75849G53TU,65,0,484528.0,2018-10-07,267,Low
40183V56ZJ,25,1,1014695.0,2018-05-12,415,Medium
80813J19KH,46,1,973543.0,2018-12-17,196,Medium
20533V44FI,64,1,788648.0,2018-02-22,494,Low
09357Q98AR,29,0,618305.0,2019-05-27,35,Low
99680J96NR,59,0,541300.0,2018-05-17,410,Low
35281O18KK,41,1,1050955.0,2017-05-01,791,Medium
67872E89NF,65,0,930640.0,2018-09-09,295,Low
83858V91IV,63,0,450112.0,2018-03-09,479,Low
21371U42NX,62,0,1060169.0,2018-08-17,318,Medium
88117R11YA,41,1,1025851.0,2017-12-13,565,Medium
02747X17HW,63,0,601984.0,2018-11-13,230,Low
04342F45VC,57,0,1444060.0,2018-03-10,478,High
44751W41OJ,43,1,1002495.0,2017-07-03,728,Medium
48737T55PR,59,1,1516219.0,2016-10-04,1000,High
31447Q52MQ,46,1,1502842.0,2019-06-19,12,High
66769A25KV,37,0,1541452.0,2017-12-26,552,High
36988T65MF,50,0,838116.0,2018-11-20,223,Low
81317H01FB,39,1,942993.0,2018-09-27,277,Low
33410Y14MY,52,0,574948.0,2018-04-03,454,Low
69418H74BK,32,1,560382.0,2017-04-15,807,Low
28079F78EG,64,1,1693749.0,2019-06-28,3,High
23308A55YH,27,1,983323.0,2018-06-07,389,Medium
26148N05ME,62,1,1141853.0,2018-04-16,441,Medium
14032I96RS,36,1,970317.0,2018-07-13,353,Medium
15043Y67QL,45,1,802535.0,2019-02-24,127,Low
08811Y47KK,54,0,773762.0,2018-03-25,463,Low
04912Y03ZY,49,1,1003198.0,2018-04-13,444,Medium
78229U19SA,41,1,923131.0,2018-03-09,479,Low
22882Z03VM,27,1,551942.0,2018-12-14,199,Low
19769F80DV,35,1,948377.0,2019-04-25,67,Medium
89121W60XM,63,1,1909806.0,2019-02-06,145,High
67839T96DN,49,0,1849476.0,2018-12-22,191,High
66090C66TQ,46,1,1444105.0,2019-03-26,97,High
06378E33DR,44,0,910618.0,2019-06-08,23,Low
11497J86MB,64,0,528240.0,2017-08-03,697,Low
25959B12ON,50,1,959262.0,2017-05-31,761,Medium
94095V30XP,64,0,1968763.0,2019-04-25,67,High
47363E86RG,37,0,828994.0,2018-08-02,333,Low
63698O30ZB,39,1,1219817.0,2018-10-02,272,Medium
89180D44QV,38,1,1443898.0,2019-03-22,101,High
98340E61DY,32,1,891332.0,2018-07-06,360,Low
17669Q98OX,47,1,1247553.0,2018-06-11,385,Medium
08328K56OB,39,0,1373938.0,2019-02-27,124,High
18923R37CN,44,1,1304418.0,2018-07-12,354,Medium
96985A26YP,40,1,1255842.0,2018-04-21,436,Medium
25124Q98WH,57,1,1356065.0,2018-10-16,258,High
23331W90RR,37,0,1396666.0,2019-01-28,154,High
35492J03AF,52,0,741351.0,2017-05-07,785,Low
79674I35MJ,50,0,1825095.0,2018-05-14,413,High
75442R68KV,30,1,533129.0,2016-10-04,1000,Low
06195Z49KH,35,0,1325174.0,2018-10-23,251,Medium
75147N50OG,53,0,1309245.0,2018-11-25,218,Medium
27063C90PE,58,0,778520.0,2017-06-21,740,Low
39442V56ER,43,0,1367474.0,2017-05-16,776,High
40458T87ET,31,1,1027983.0,2019-01-14,168,Medium
31139P34KO,36,1,984801.0,2018-08-12,323,Medium
08252T81AM,43,1,1174350.0,2018-07-11,355,Medium
78730N97YH,60,0,1828655.0,2017-12-02,576,High
72440Y26IT,52,1,1754283.0,2016-10-06,998,High
99496W29KG,40,0,1238818.0,2017-11-19,589,Medium
52146D24ZG,37,1,947106.0,2018-09-22,282,Medium
26422J88YL,64,0,1123070.0,2019-02-22,129,Medium
70855S87KJ,33,0,1051101.0,2018-08-01,334,Medium
83463X17SS,58,0,520871.0,2018-09-27,277,Low
67025T83KX,38,1,964475.0,2018-01-31,516,Medium
73473A88HW,38,0,1318879.0,2018-01-20,527,Medium
11023R80GY,55,0,1326636.0,2018-04-01,456,High
74623P03TC,38,0,1703463.0,2018-04-18,439,High
83818I67CQ,63,0,1614433.0,2018-10-14,260,High
83964W84QH,46,1,1314206.0,2018-07-26,340,Medium
73794L90UB,28,1,954635.0,2018-03-10,478,Medium
77023D23VW,62,1,768373.0,2018-01-04,543,Low
03879I43CM,48,0,1103685.0,2019-04-06,86,Medium
